"Country" "Master.ID"
"5837" "Brazil" "HGDP00837"
"5838" "China" "HGDP01190"
"5839" "Papua New Guinea" "HGDP00555"
"5840" "Namibia" "HGDP01029"
"5841" "Pakistan" "HGDP00118"
"5842" "Congo" "HGDP01081"
"5843" "Kenya" "HGDP01415"
"5844" "Kenya" "HGDP01418"
"5845" "Mexico" "HGDP01043"
"5846" "Brazil" "HGDP00843"
"5847" "Kenya" "HGDP01419"
"5848" "Namibia" "HGDP00992"
"5849" "Mexico" "HGDP00877"
"5850" "China" "HGDP00781"
"5851" "Nigeria" "HGDP00926"
"5852" "China" "HGDP00782"
"5853" "Algeria" "HGDP01255"
"5854" "Central African Republic" "HGDP00460"
"5855" "China" "HGDP01245"
"5856" "Mexico" "HGDP01037"
"5857" "Nigeria" "HGDP00930"
"5858" "China" "HGDP00820"
"5859" "China" "HGDP01214"
"5860" "Pakistan" "HGDP00319"
"5861" "China" "HGDP01186"
"5862" "China" "HGDP01310"
"5863" "China" "HGDP00821"
"5864" "China" "HGDP00777"
"5865" "Congo" "HGDP00984"
"5866" "China" "HGDP01327"
"5867" "China" "HGDP01099"
"5868" "Kenya" "HGDP01416"
"5869" "China" "HGDP00972"
"5870" "China" "HGDP01313"
"5871" "China" "HGDP00813"
"5872" "China" "HGDP00814"
"5873" "China" "HGDP00971"
"5874" "China" "HGDP01296"
"5875" "China" "HGDP01330"
"5876" "China" "HGDP00812"
"5877" "China" "HGDP01213"
"5878" "China" "HGDP01340"
"5879" "China" "HGDP00811"
"5880" "South Africa" "HGDP01033"
"5881" "Central African Republic" "HGDP01090"
"5882" "China" "HGDP01021"
"5883" "China" "HGDP01289"
"5884" "China" "HGDP01023"
"5885" "Senegal" "HGDP00917"
"5886" "China" "HGDP00776"
"5887" "China" "HGDP00774"
"5888" "China" "HGDP00815"
"5889" "China" "HGDP00779"
"5890" "China" "HGDP00818"
"5891" "China" "HGDP00784"
"5892" "China" "HGDP01318"
"5893" "China" "HGDP01100"
"5894" "China" "HGDP01290"
"5895" "China" "HGDP00975"
"5896" "China" "HGDP00974"
"5897" "China" "HGDP01196"
"5898" "China" "HGDP00786"
"5899" "China" "HGDP01181"
"5900" "China" "HGDP01354"
"5901" "China" "HGDP01294"
"5902" "China" "HGDP01352"
"5903" "China" "HGDP01348"
"5904" "China" "HGDP01322"
"5905" "China" "HGDP00977"
"5906" "China" "HGDP00780"
"5907" "China" "HGDP01287"
"5908" "China" "HGDP01292"
"5909" "China" "HGDP00976"
"5910" "China" "HGDP01224"
"5911" "China" "HGDP01184"
"5912" "China" "HGDP01334"
"5913" "China" "HGDP01321"
"5914" "China" "HGDP01101"
"5915" "China" "HGDP01353"
"5916" "China" "HGDP00817"
"5917" "China" "HGDP01180"
"5918" "China" "HGDP01195"
"5919" "China" "HGDP01341"
"5920" "China" "HG01804"
"5921" "China" "HGDP01311"
"5922" "China" "HGDP01193"
"5923" "China" "HGDP01104"
"5924" "China" "HGDP01187"
"5925" "China" "HGDP01347"
"5926" "China" "HGDP01197"
"5927" "China" "HGDP01349"
"5928" "China" "HGDP01351"
"5929" "China" "HGDP01328"
"5930" "China" "HGDP01295"
"5931" "China" "HGDP01288"
"5932" "China" "HGDP01329"
"5933" "Japan" "HGDP00747"
"5934" "China" "HGDP01293"
"5935" "China" "HGDP00973"
"5936" "Japan" "HGDP00762"
"5937" "China" "HGDP01185"
"5938" "China" "HGDP01331"
"5939" "China" "HGDP01103"
"5940" "China" "HGDP01317"
"5941" "China" "HGDP01346"
"5942" "China" "HGDP01342"
"5943" "China" "HGDP01238"
"5944" "China" "HGDP01326"
"5945" "China" "HGDP01356"
"5946" "Russia" "HGDP00958"
"5947" "China" "HGDP01247"
"5948" "Japan" "HGDP00766"
"5949" "China" "HGDP01233"
"5950" "China" "HGDP01207"
"5951" "China" "HGDP01336"
"5952" "China" "HGDP00819"
"5953" "Pakistan" "HGDP00382"
"5954" "Russia" "HGDP00946"
"5955" "China" "HGDP01332"
"5956" "China" "HGDP01337"
"5957" "China" "HGDP01222"
"5958" "China" "HGDP01291"
"5959" "China" "HGDP01183"
"5960" "China" "HGDP00822"
"5961" "Japan" "HGDP00755"
"5962" "Russia" "HGDP00966"
"5963" "China" "HGDP01304"
"5964" "Cambodia" "HGDP00716"
"5965" "China" "HGDP01182"
"5966" "China" "HGDP01230"
"5967" "Russia" "HGDP00965"
"5968" "China" "HGDP01194"
"5969" "Pakistan" "HGDP00376"
"5970" "Pakistan" "HGDP00364"
"5971" "Russia" "HGDP00954"
"5972" "China" "HGDP01234"
"5973" "Cambodia" "HGDP00712"
"5974" "Russia" "HGDP00962"
"5975" "Japan" "HGDP00754"
"5976" "China" "HGDP01232"
"5977" "China" "HGDP01102"
"5978" "China" "HGDP01204"
"5979" "Pakistan" "HGDP00100"
"5980" "China" "HGDP01303"
"5981" "China" "HGDP01206"
"5982" "Japan" "HGDP00772"
"5983" "Pakistan" "HGDP00099"
"5984" "Pakistan" "HGDP00371"
"5985" "Japan" "HGDP00758"
"5986" "Japan" "HGDP00765"
"5987" "Japan" "HGDP00750"
"5988" "China" "HGDP01229"
"5989" "China" "HGDP01237"
"5990" "Japan" "HGDP00756"
"5991" "Japan" "HGDP00751"
"5992" "Japan" "HGDP00828"
"5993" "Pakistan" "HGDP00108"
"5994" "Pakistan" "HGDP00115"
"5995" "Japan" "HGDP00790"
"5996" "Pakistan" "HGDP00109"
"5997" "Russia" "HGDP00963"
"5998" "Pakistan" "HGDP00356"
"5999" "Pakistan" "HGDP00392"
"6000" "China" "HGDP01221"
"6001" "Russia" "HGDP00953"
"6002" "China" "HGDP01209"
"6003" "Russia" "HGDP00950"
"6004" "Cambodia" "HGDP00719"
"6005" "Pakistan" "HGDP00104"
"6006" "China" "HGDP01249"
"6007" "China" "HGDP01218"
"6008" "China" "HGDP01251"
"6009" "Russia" "HGDP00960"
"6010" "Russia" "HGDP00964"
"6011" "Japan" "HGDP00771"
"6012" "Russia" "HGDP00957"
"6013" "Russia" "HGDP00968"
"6014" "China" "HGDP01220"
"6015" "China" "HGDP01212"
"6016" "Japan" "HGDP00761"
"6017" "China" "HGDP01205"
"6018" "Pakistan" "HGDP00351"
"6019" "Pakistan" "HGDP00372"
"6020" "China" "HGDP01241"
"6021" "Japan" "HGDP00760"
"6022" "Russia" "HGDP00961"
"6023" "Japan" "HGDP00769"
"6024" "Japan" "HGDP00757"
"6025" "Russia" "HGDP00952"
"6026" "Cambodia" "HGDP00721"
"6027" "Pakistan" "HGDP00021"
"6028" "China" "HGDP01231"
"6029" "Russia" "HGDP00969"
"6030" "Pakistan" "HGDP00039"
"6031" "Japan" "HGDP00764"
"6032" "China" "HGDP01305"
"6033" "Pakistan" "HGDP00060"
"6034" "Pakistan" "HGDP00035"
"6035" "Japan" "HGDP00791"
"6036" "Pakistan" "HGDP00234"
"6037" "China" "HGDP01227"
"6038" "China" "HGDP01236"
"6039" "Pakistan" "HGDP00110"
"6040" "Pakistan" "HGDP00173"
"6041" "Russia" "HGDP00955"
"6042" "Pakistan" "HGDP00106"
"6043" "Pakistan" "HGDP00285"
"6044" "Pakistan" "HGDP00047"
"6045" "Pakistan" "HGDP00049"
"6046" "Pakistan" "HGDP00031"
"6047" "Pakistan" "HGDP00438"
"6048" "Pakistan" "HGDP00199"
"6049" "Pakistan" "HGDP00313"
"6050" "Pakistan" "HGDP00066"
"6051" "Pakistan" "HGDP00239"
"6052" "Pakistan" "HGDP00013"
"6053" "Pakistan" "HGDP00323"
"6054" "Pakistan" "HGDP00070"
"6055" "Pakistan" "HGDP00262"
"6056" "Pakistan" "HGDP00224"
"6057" "Pakistan" "HGDP00304"
"6058" "Pakistan" "HGDP00098"
"6059" "Pakistan" "HGDP00043"
"6060" "Pakistan" "HGDP00181"
"6061" "Pakistan" "HGDP00247"
"6062" "France" "HGDP01361"
"6063" "Pakistan" "HGDP00445"
"6064" "Pakistan" "HGDP00423"
"6065" "Pakistan" "HGDP00189"
"6066" "Pakistan" "HGDP00243"
"6067" "Pakistan" "HGDP00033"
"6068" "Pakistan" "HGDP00011"
"6069" "Pakistan" "HGDP00210"
"6070" "Pakistan" "HGDP00082"
"6071" "Pakistan" "HGDP00258"
"6072" "Pakistan" "HGDP00315"
"6073" "Pakistan" "HGDP00052"
"6074" "Pakistan" "HGDP00074"
"6075" "Pakistan" "HGDP00185"
"6076" "Pakistan" "HGDP00072"
"6077" "Pakistan" "HGDP00192"
"6078" "Pakistan" "HGDP00244"
"6079" "Pakistan" "HGDP00277"
"6080" "Pakistan" "HGDP00412"
"6081" "Pakistan" "HGDP00092"
"6082" "France" "HGDP01358"
"6083" "Pakistan" "HGDP00228"
"6084" "Pakistan" "HGDP00264"
"6085" "Pakistan" "HGDP00290"
"6086" "Pakistan" "HGDP00330"
"6087" "Pakistan" "HGDP00003"
"6088" "France" "HGDP01359"
"6089" "Pakistan" "HGDP00417"
"6090" "Pakistan" "HGDP00025"
"6091" "Pakistan" "HGDP00139"
"6092" "France" "HGDP00536"
"6093" "France" "HGDP00539"
"6094" "Pakistan" "HGDP00205"
"6095" "Pakistan" "HGDP00183"
"6096" "Pakistan" "HGDP00402"
"6097" "Pakistan" "HGDP00169"
"6098" "Pakistan" "HGDP00080"
"6099" "Pakistan" "HGDP00096"
"6100" "Pakistan" "HGDP00015"
"6101" "Pakistan" "HGDP00141"
"6102" "Russia" "HGDP00879"
"6103" "Pakistan" "HGDP00086"
"6104" "Pakistan" "HGDP00298"
"6105" "Pakistan" "HGDP00146"
"6106" "Pakistan" "HGDP00251"
"6107" "Russia" "HGDP00902"
"6108" "Pakistan" "HGDP00150"
"6109" "Pakistan" "HGDP00226"
"6110" "Pakistan" "HGDP00309"
"6111" "Pakistan" "HGDP00153"
"6112" "France" "HGDP00519"
"6113" "France" "HGDP00512"
"6114" "Pakistan" "HGDP00088"
"6115" "Pakistan" "HGDP00145"
"6116" "France" "HGDP01357"
"6117" "Pakistan" "HGDP00134"
"6118" "Pakistan" "HGDP00137"
"6119" "Pakistan" "HGDP00201"
"6120" "Russia" "HGDP00880"
"6121" "France" "HGDP00513"
"6122" "Russia" "HGDP00900"
"6123" "Russia" "HGDP00898"
"6124" "France" "HGDP00527"
"6125" "France" "HGDP01363"
"6126" "France" "HGDP00524"
"6127" "France" "HGDP00511"
"6128" "Pakistan" "HGDP00154"
"6129" "Russia" "HGDP01404"
"6130" "Pakistan" "HGDP00143"
"6131" "Russia" "HGDP01384"
"6132" "Russia" "HGDP00899"
"6133" "Russia" "HGDP00901"
"6134" "Pakistan" "HGDP00177"
"6135" "Russia" "HGDP00886"
"6136" "Pakistan" "HGDP00078"
"6137" "Russia" "HGDP01388"
"6138" "France" "HGDP01360"
"6139" "France" "HGDP00520"
"6140" "Pakistan" "HGDP00149"
"6141" "France" "HGDP00522"
"6142" "France" "HGDP00535"
"6143" "France" "HGDP00523"
"6144" "France" "HGDP00518"
"6145" "Pakistan" "HGDP00158"
"6146" "Pakistan" "HGDP00094"
"6147" "France" "HGDP00531"
"6148" "France" "HGDP00537"
"6149" "France" "HGDP00528"
"6150" "Pakistan" "HGDP00151"
"6151" "France" "HGDP00516"
"6152" "Russia" "HGDP00895"
"6153" "Pakistan" "HGDP00133"
"6154" "Russia" "HGDP00891"
"6155" "Pakistan" "HGDP00076"
"6156" "France" "HGDP01362"
"6157" "France" "HGDP00529"
"6158" "Russia" "HGDP00883"
"6159" "France" "HGDP00515"
"6160" "Pakistan" "HGDP00140"
"6161" "Russia" "HGDP00882"
"6162" "France" "HGDP00538"
"6163" "Russia" "HGDP01400"
"6164" "Pakistan" "HGDP00148"
"6165" "Pakistan" "HGDP00155"
"6166" "Russia" "HGDP01398"
"6167" "Pakistan" "HGDP00131"
"6168" "Russia" "HGDP01382"
"6169" "Pakistan" "HGDP00144"
"6170" "Russia" "HGDP00884"
"6171" "France" "HGDP01376"
"6172" "Russia" "HGDP00889"
"6173" "Russia" "HGDP01397"
"6174" "Russia" "HGDP00896"
"6175" "Russia" "HGDP01386"
"6176" "France" "HGDP00525"
"6177" "Russia" "HGDP00890"
"6178" "Russia" "HGDP01403"
"6179" "Russia" "HGDP00893"
"6180" "Russia" "HGDP00897"
"6181" "France" "HGDP00517"
"6182" "United Kingdom" "HGDP00799"
"6183" "Russia" "HGDP00885"
"6184" "Pakistan" "HGDP00161"
"6185" "Russia" "HGDP00892"
"6186" "Russia" "HGDP00888"
"6187" "Italy" "HGDP01074"
"6188" "Russia" "HGDP00881"
"6189" "Italy" "HGDP00671"
"6190" "France" "HGDP00514"
"6191" "Italy" "HGDP01157"
"6192" "Russia" "HGDP00894"
"6193" "Italy" "HGDP01164"
"6194" "Italy" "HGDP01156"
"6195" "Israel" "HGDP00561"
"6196" "Italy" "HGDP01073"
"6197" "Israel" "HGDP00563"
"6198" "Russia" "HGDP01399"
"6199" "United Kingdom" "HGDP00797"
"6200" "France" "HGDP01375"
"6201" "Italy" "HGDP01065"
"6202" "Israel" "HGDP00572"
"6203" "Israel" "HGDP00573"
"6204" "Italy" "HGDP01066"
"6205" "United Kingdom" "HGDP00808"
"6206" "Israel" "HGDP00583"
"6207" "Italy" "HGDP01166"
"6208" "United Kingdom" "HGDP00807"
"6209" "Russia" "HGDP01387"
"6210" "France" "HGDP01367"
"6211" "France" "HGDP00534"
"6212" "Italy" "HGDP00670"
"6213" "Israel" "HGDP00582"
"6214" "Israel" "HGDP00579"
"6215" "Israel" "HGDP00649"
"6216" "Israel" "HGDP00651"
"6217" "Israel" "HGDP00691"
"6218" "Italy" "HGDP01071"
"6219" "Israel" "HGDP00700"
"6220" "Israel" "HGDP00590"
"6221" "Italy" "HGDP00668"
"6222" "Israel" "HGDP00632"
"6223" "Israel" "HGDP00675"
"6224" "United Kingdom" "HGDP00803"
"6225" "Israel" "HGDP00575"
"6226" "United Kingdom" "HGDP00794"
"6227" "Italy" "HGDP01173"
"6228" "Israel" "HGDP00565"
"6229" "Israel" "HGDP00741"
"6230" "Italy" "HGDP00674"
"6231" "Italy" "HGDP01068"
"6232" "Israel" "HGDP00646"
"6233" "Pakistan" "HGDP00122"
"6234" "Pakistan" "HGDP00248"
"6235" "Pakistan" "HGDP00254"
"6236" "Pakistan" "HGDP00179"
"6237" "Pakistan" "HGDP00241"
"6238" "Italy" "HGDP01075"
"6239" "Israel" "HGDP00581"
"6240" "Pakistan" "HGDP00045"
"6241" "Israel" "HGDP00578"
"6242" "France" "HGDP01366"
"6243" "Italy" "HGDP01070"
"6244" "Mexico" "HGDP00868"
"6245" "Colombia" "HGDP00970"
"6246" "Israel" "HGDP00631"
"6247" "Mexico" "HGDP00870"
"6248" "Papua New Guinea" "HGDP00546"
"6249" "Papua New Guinea" "HGDP00661"
"6250" "Israel" "HGDP00682"
"6251" "Israel" "HGDP00653"
"6252" "Pakistan" "HGDP00129"
"6253" "Israel" "HGDP00604"
"6254" "Israel" "HGDP00684"
"6255" "Israel" "HGDP00639"
"6256" "Israel" "HGDP00620"
"6257" "United Kingdom" "HGDP00800"
"6258" "Italy" "HGDP01171"
"6259" "Italy" "HGDP01169"
"6260" "United Kingdom" "HGDP00802"
"6261" "Israel" "HGDP00566"
"6262" "Italy" "HGDP01149"
"6263" "Israel" "HGDP00626"
"6264" "Pakistan" "HGDP00102"
"6265" "Japan" "HGDP00767"
"6266" "Pakistan" "HGDP00326"
"6267" "Pakistan" "HGDP00120"
"6268" "Pakistan" "HGDP00175"
"6269" "Pakistan" "HGDP00333"
"6270" "Italy" "HGDP01155"
"6271" "Italy" "HGDP00667"
"6272" "Mexico" "HGDP00863"
"6273" "Israel" "HGDP00588"
"6274" "Papua New Guinea" "HGDP00556"
"6275" "Papua New Guinea" "HGDP00787"
"6276" "Mexico" "HGDP00858"
"6277" "Brazil" "HGDP01001"
"6278" "Italy" "HGDP01161"
"6279" "Italy" "HGDP01063"
"6280" "Senegal" "HGDP00912"
"6281" "Israel" "HGDP00595"
"6282" "Israel" "HGDP00621"
"6283" "Israel" "HGDP00623"
"6284" "Algeria" "HGDP01269"
"6285" "Israel" "HGDP00685"
"6286" "Italy" "HGDP01067"
"6287" "Italy" "HGDP01167"
"6288" "Italy" "HGDP01069"
"6289" "Israel" "HGDP00696"
"6290" "Israel" "HGDP00687"
"6291" "Pakistan" "HGDP00121"
"6292" "Pakistan" "HGDP00388"
"6293" "China" "HGDP01248"
"6294" "Israel" "HGDP00698"
"6295" "Pakistan" "HGDP00037"
"6296" "Pakistan" "HGDP00307"
"6297" "Pakistan" "HGDP00407"
"6298" "Pakistan" "HGDP00259"
"6299" "Israel" "HGDP00571"
"6300" "Mexico" "HGDP00873"
"6301" "Papua New Guinea" "HGDP00663"
"6302" "Mexico" "HGDP01041"
"6303" "Brazil" "HGDP00999"
"6304" "Colombia" "HGDP00704"
"6305" "Algeria" "HGDP01277"
"6306" "Italy" "HGDP01152"
"6307" "Colombia" "HGDP00708"
"6308" "Mexico" "HGDP00869"
"6309" "Senegal" "HGDP00909"
"6310" "Israel" "HGDP00641"
"6311" "Israel" "HGDP00591"
"6312" "Israel" "HGDP00643"
"6313" "Israel" "HGDP00676"
"6314" "France" "HGDP01369"
"6315" "Israel" "HGDP00640"
"6316" "United Kingdom" "HGDP00810"
"6317" "Italy" "HGDP00673"
"6318" "France" "HGDP01379"
"6319" "Israel" "HGDP00577"
"6320" "Israel" "HGDP00686"
"6321" "Israel" "HGDP00614"
"6322" "Israel" "HGDP00732"
"6323" "Algeria" "HGDP01268"
"6324" "Pakistan" "HGDP00054"
"6325" "Pakistan" "HGDP00191"
"6326" "Pakistan" "HGDP00311"
"6327" "Italy" "HGDP00669"
"6328" "Italy" "HGDP01072"
"6329" "Italy" "HGDP01162"
"6330" "Brazil" "HGDP00995"
"6331" "Mexico" "HGDP00876"
"6332" "Mexico" "HGDP00854"
"6333" "Mexico" "HGDP00875"
"6334" "Mexico" "HGDP01056"
"6335" "Japan" "HGDP00752"
"6336" "Mexico" "HGDP01058"
"6337" "Japan" "HGDP00753"
"6338" "Brazil" "HGDP00832"
"6339" "Israel" "HGDP00727"
"6340" "Israel" "HGDP00679"
"6341" "Israel" "HGDP00688"
"6342" "Algeria" "HGDP01260"
"6343" "Israel" "HGDP00635"
"6344" "Italy" "HGDP00672"
"6345" "France" "HGDP01378"
"6346" "Israel" "HGDP00557"
"6347" "Israel" "HGDP00678"
"6348" "Algeria" "HGDP01254"
"6349" "China" "HGDP01217"
"6350" "Israel" "HGDP00638"
"6351" "Israel" "HGDP00618"
"6352" "Russia" "HGDP00949"
"6353" "Japan" "HGDP00759"
"6354" "Pakistan" "HGDP00230"
"6355" "Pakistan" "HGDP00068"
"6356" "Pakistan" "HGDP00029"
"6357" "Papua New Guinea" "HGDP00553"
"6358" "Israel" "HGDP00615"
"6359" "China" "HGDP01309"
"6360" "Mexico" "HGDP01060"
"6361" "Israel" "HGDP00628"
"6362" "Mexico" "HGDP00859"
"6363" "Mexico" "HGDP01053"
"6364" "Papua New Guinea" "HGDP01027"
"6365" "United Kingdom" "HGDP00805"
"6366" "Mexico" "HGDP00872"
"6367" "Israel" "HGDP00594"
"6368" "Israel" "HGDP00624"
"6369" "Israel" "HGDP00598"
"6370" "Israel" "HGDP00647"
"6371" "Israel" "HGDP00735"
"6372" "Israel" "HGDP00699"
"6373" "Israel" "HGDP00602"
"6374" "Israel" "HGDP00586"
"6375" "Israel" "HGDP00648"
"6376" "China" "HGDP01239"
"6377" "Israel" "HGDP00690"
"6378" "Pakistan" "HGDP00017"
"6379" "Algeria" "HGDP01270"
"6380" "Pakistan" "HGDP00444"
"6381" "Pakistan" "HGDP00197"
"6382" "Israel" "HGDP00560"
"6383" "Mexico" "HGDP01059"
"6384" "Brazil" "HGDP00849"
"6385" "Algeria" "HGDP01276"
"6386" "Algeria" "HGDP01262"
"6387" "Senegal" "HGDP00906"
"6388" "Israel" "HGDP00625"
"6389" "Algeria" "HGDP01282"
"6390" "France" "HGDP01373"
"6391" "Israel" "HGDP00607"
"6392" "Israel" "HGDP00683"
"6393" "Israel" "HGDP00738"
"6394" "Israel" "HGDP00739"
"6395" "Israel" "HGDP00629"
"6396" "Israel" "HGDP00746"
"6397" "Israel" "HGDP00619"
"6398" "Israel" "HGDP00636"
"6399" "Israel" "HGDP00574"
"6400" "France" "HGDP01370"
"6401" "Italy" "HGDP01077"
"6402" "Israel" "HGDP00587"
"6403" "Israel" "HGDP00599"
"6404" "Italy" "HGDP01174"
"6405" "Israel" "HGDP00637"
"6406" "Israel" "HGDP00677"
"6407" "Japan" "HGDP00748"
"6408" "Pakistan" "HGDP00171"
"6409" "Pakistan" "HGDP00041"
"6410" "Pakistan" "HGDP00023"
"6411" "France" "HGDP01372"
"6412" "Italy" "HGDP01151"
"6413" "Israel" "HGDP00558"
"6414" "Algeria" "HGDP01275"
"6415" "Central African Republic" "HGDP00454"
"6416" "Mexico" "HGDP00860"
"6417" "Central African Republic" "HGDP00455"
"6418" "Papua New Guinea" "HGDP00549"
"6419" "Mexico" "HGDP00861"
"6420" "Papua New Guinea" "HGDP00551"
"6421" "Israel" "HGDP00611"
"6422" "Israel" "HGDP00730"
"6423" "Israel" "HGDP00745"
"6424" "Israel" "HGDP00564"
"6425" "France" "HGDP01377"
"6426" "Italy" "HGDP00666"
"6427" "Russia" "HGDP00959"
"6428" "Algeria" "HGDP01271"
"6429" "Pakistan" "HGDP00433"
"6430" "Pakistan" "HGDP00397"
"6431" "Pakistan" "HGDP00237"
"6432" "United Kingdom" "HGDP00806"
"6433" "Italy" "HGDP01177"
"6434" "China" "HGDP01302"
"6435" "United Kingdom" "HGDP00804"
"6436" "Brazil" "HGDP01019"
"6437" "Mexico" "HGDP01055"
"6438" "Israel" "HGDP00729"
"6439" "Brazil" "HGDP01010"
"6440" "Brazil" "HGDP01014"
"6441" "Mexico" "HGDP00871"
"6442" "Mexico" "HGDP00862"
"6443" "Israel" "HGDP00634"
"6444" "Israel" "HGDP00693"
"6445" "Israel" "HGDP00644"
"6446" "Israel" "HGDP00613"
"6447" "Israel" "HGDP00654"
"6448" "Israel" "HGDP00734"
"6449" "Israel" "HGDP00645"
"6450" "Algeria" "HGDP01267"
"6451" "Israel" "HGDP00701"
"6452" "Israel" "HGDP00733"
"6453" "Israel" "HGDP00744"
"6454" "China" "HGDP01208"
"6455" "Pakistan" "HGDP00302"
"6456" "France" "HGDP01380"
"6457" "United Kingdom" "HGDP00795"
"6458" "Senegal" "HGDP00913"
"6459" "Algeria" "HGDP01258"
"6460" "Mexico" "HGDP00864"
"6461" "China" "HGDP01339"
"6462" "Israel" "HGDP00568"
"6463" "Algeria" "HGDP01280"
"6464" "Algeria" "HGDP01261"
"6465" "Israel" "HGDP00622"
"6466" "Algeria" "HGDP01264"
"6467" "Israel" "HGDP00692"
"6468" "Israel" "HGDP00736"
"6469" "Israel" "HGDP00612"
"6470" "Israel" "HGDP00740"
"6471" "Israel" "HGDP00584"
"6472" "Israel" "HGDP00600"
"6473" "Israel" "HGDP00627"
"6474" "France" "HGDP01374"
"6475" "Papua New Guinea" "HGDP00542"
"6476" "Israel" "HGDP00559"
"6477" "Brazil" "HGDP00838"
"6478" "China" "HGDP01301"
"6479" "Israel" "HGDP00642"
"6480" "Israel" "HGDP00694"
"6481" "Algeria" "HGDP01259"
"6482" "Pakistan" "HGDP00187"
"6483" "Pakistan" "HGDP00274"
"6484" "Pakistan" "HGDP00281"
"6485" "Algeria" "HGDP01263"
"6486" "Mexico" "HGDP01057"
"6487" "Israel" "HGDP00606"
"6488" "Israel" "HGDP00601"
"6489" "Israel" "HGDP00689"
"6490" "Israel" "HGDP00697"
"6491" "Pakistan" "HGDP00064"
"6492" "Pakistan" "HGDP00222"
"6493" "Pakistan" "HGDP00007"
"6494" "Italy" "HGDP01062"
"6495" "Israel" "HGDP00567"
"6496" "Russia" "HGDP00967"
"6497" "Pakistan" "HGDP00206"
"6498" "Mexico" "HGDP00865"
"6499" "Israel" "HGDP00731"
"6500" "Papua New Guinea" "HGDP00664"
"6501" "Algeria" "HGDP01266"
"6502" "Algeria" "HGDP01265"
"6503" "Israel" "HGDP00630"
"6504" "Italy" "HGDP01064"
"6505" "Algeria" "HGDP01272"
"6506" "Algeria" "HGDP01279"
"6507" "Israel" "HGDP00680"
"6508" "France" "HGDP00521"
"6509" "Senegal" "HGDP01284"
"6510" "Congo" "HGDP00456"
"6511" "China" "HGDP00778"
"6512" "Nigeria" "HGDP00927"
"6513" "Brazil" "HGDP00998"
"6514" "China" "HGDP01307"
"6515" "Italy" "HGDP00665"
"6516" "Italy" "HGDP01079"
"6517" "Italy" "HGDP01078"
"6518" "China" "HGDP01323"
"6519" "Israel" "HGDP00616"
"6520" "Israel" "HGDP00725"
"6521" "China" "HGDP01338"
"6522" "China" "HGDP01333"
"6523" "Congo" "HGDP00449"
"6524" "Congo" "HGDP00476"
"6525" "Pakistan" "HGDP00027"
"6526" "China" "HGDP01345"
"6527" "Papua New Guinea" "HGDP00548"
"6528" "Russia" "HGDP01402"
"6529" "Israel" "HGDP00737"
"6530" "Pakistan" "HGDP00232"
"6531" "China" "HGDP01246"
"6532" "Japan" "HGDP00773"
"6533" "Japan" "HGDP00749"
"6534" "Israel" "HGDP00597"
"6535" "China" "HGDP01198"
"6536" "Pakistan" "HGDP00058"
"6537" "China" "HGDP00785"
"6538" "Russia" "HGDP00903"
"6539" "Papua New Guinea" "HGDP00540"
"6540" "China" "HGDP01098"
"6541" "Colombia" "HGDP00706"
"6542" "Algeria" "HGDP01253"
"6543" "Israel" "HGDP00569"
"6544" "China" "HGDP01240"
"6545" "China" "HGDP01315"
"6546" "Pakistan" "HGDP00160"
"6547" "France" "HGDP01364"
"6548" "Namibia" "HGDP01032"
"6549" "Italy" "HGDP01153"
"6550" "Nigeria" "HGDP00932"
"6551" "Mexico" "HGDP01047"
"6552" "Pakistan" "HGDP00338"
"6553" "Brazil" "HGDP00846"
"6554" "Namibia" "HGDP00991"
"6555" "Nigeria" "HGDP00936"
"6556" "Algeria" "HGDP01274"
"6557" "BotswanaOrNamibia" "HGDP01030"
"6558" "Papua New Guinea" "HGDP00660"
"6559" "Pakistan" "HGDP00216"
"6560" "Papua New Guinea" "HGDP00656"
"6561" "Italy" "HGDP01076"
"6562" "Senegal" "HGDP01286"
"6563" "Mexico" "HGDP01044"
"6564" "China" "HGDP01242"
"6565" "Kenya" "HGDP01417"
"6566" "Russia" "HGDP00956"
"6567" "China" "HGDP01320"
"6568" "China" "HGDP01179"
"6569" "Pakistan" "HGDP00124"
"6570" "BotswanaOrNamibia" "HGDP01034"
"6571" "Kenya" "HGDP01414"
"6572" "China" "HGDP01308"
"6573" "Pakistan" "HGDP00090"
"6574" "Pakistan" "HGDP00195"
"6575" "China" "HGDP01188"
"6576" "China" "HGDP01250"
"6577" "Congo" "HGDP00474"
"6578" "Senegal" "HGDP01199"
"6579" "Brazil" "HGDP01018"
"6580" "Israel" "HGDP00650"
"6581" "Pakistan" "HGDP00157"
"6582" "Pakistan" "HGDP00286"
"6583" "Namibia" "HGDP01036"
"6584" "France" "HGDP00526"
"6585" "Cambodia" "HGDP00717"
"6586" "China" "HGDP00783"
"6587" "Russia" "HGDP01401"
"6588" "France" "HGDP01365"
"6589" "Israel" "HGDP00722"
"6590" "Russia" "HGDP00887"
"6591" "China" "HGDP01335"
"6592" "China" "HGDP01306"
"6593" "Congo" "HGDP00982"
"6594" "Namibia" "HGDP00987"
"6595" "Russia" "HGDP00951"
"6596" "Cambodia" "HGDP00713"
"6597" "China" "HGDP00775"
"6598" "Italy" "HGDP01172"
"6599" "France" "HGDP00533"
"6600" "Italy" "HGDP01163"
"6601" "BotswanaOrNamibia" "HGDP01035"
"6602" "China" "HGDP01215"
